Season,Club,First Name,Last Name,Position,Total Compensation,Base Salary
2018,San Jose Earthquakes,Yeferson,Quintana,D,"$341,250.00","$300,000.00"
2018,Seattle Sounders FC,Chad,Marshall,D,"$341,250.00","$325,000.00"
2018,Atlanta United FC,Michael,Parkhurst,D,"$340,008.00","$340,008.00"
2018,Minnesota United FC,Sam,Cronin,M,"$339,750.00","$315,000.00"
2018,Minnesota United FC,Alexi,Gomez,M,"$339,450.00","$300,000.00"
2018,Columbus Crew SC,Harrison,Afful,D,"$335,600.00","$288,100.00"
2018,Minnesota United FC,Miguel,Ibarra,M,"$332,322.00","$300,000.00"
2018,Sporting Kansas City,Ilie,Sanchez,M,"$330,008.00","$325,008.00"
2018,Montreal Impact,Dom,Oduro,F,"$330,000.00","$330,000.00"
2018,Philadelphia Union,Ilson,Dias,M,"$327,000.00","$300,000.00"
2018,Minnesota United FC,Ibson,da Silva,M,"$317,083.00","$300,000.00"
2018,Sporting Kansas City,Tim,Melia,GK,"$316,667.00","$300,000.00"
2018,Minnesota United FC,Luiz,Fernando,M,"$314,167.00","$275,000.00"
2018,Columbus Crew SC,Milton,Valenzuela,D,"$313,300.00","$282,000.00"
2018,Colorado Rapids,Sam,Nicholson,M,"$311,456.00","$265,008.00"
2018,Montreal Impact,Marco,Donadel,M,"$305,328.00","$120,000.00"
2018,Vancouver Whitecaps,Bernie,Ibini,F,"$304,008.00","$265,008.00"
2018,San Jose Earthquakes,Harold,Cummings,D,"$300,663.00","$249,996.00"
2018,New York City FC,Rodney,Wallace,M,"$300,000.00","$300,000.00"
2018,Toronto FC,Justin,Morrow,D,"$300,000.00","$300,000.00"
2018,DC United,Frederic,Brillant,D,"$300,000.00","$265,000.00"
2018,New England Revolution,Luis Alberto,Caicedo,M,"$300,000.00","$300,000.00"
2018,FC Dallas,Kellyn,Acosta,M,"$300,000.00","$280,000.00"
2018,LAFC,Steven,Beitashour,D,"$298,375.00","$275,000.00"
2018,Vancouver Whitecaps,Anthony,Blondell,F,"$295,203.00","$250,000.00"
2018,LAFC,Marco,Urena,F,"$294,413.00","$279,996.00"
2018,Real Salt Lake,Justen,Glad,D,"$291,700.00","$270,000.00"
2018,San Jose Earthquakes,Quincy,Amarikwa,F,"$289,167.00","$275,500.00"
2018,Real Salt Lake,Sunday,Obayan,M,"$288,000.00","$275,000.00"
2018,Vancouver Whitecaps,Jordon,Mutch,M,"$284,167.00","$156,000.00"
2018,Portland Timbers,Cristhian,Paredes,M,"$283,500.00","$252,000.00"
2018,Seattle Sounders FC,Stefan,Frei,GK,"$281,250.00","$275,000.00"
2018,Houston Dynamo,Juan,Cabezas,M,"$279,156.00","$255,156.00"
2018,Houston Dynamo,DaMarcus,Beasley,D,"$275,004.00","$275,004.00"
2018,DC United,Nick,DeLeon,M,"$275,000.00","$275,000.00"
2018,LA Galaxy,David,Bingham,GK,"$275,000.00","$275,000.00"
2018,Houston Dynamo,Darwin,Ceren,M,"$274,375.00","$225,000.00"
2018,Sporting Kansas City,Emiliano,Amor,D,"$274,375.00","$225,000.00"
2018,Toronto FC,Auro,,D,"$272,504.00","$200,004.00"
2018,Portland Timbers,Vytautas,Andriuskevicius,D,"$271,875.00","$250,000.00"
2018,LA Galaxy,Rolf,Feltscher,D,"$270,000.00","$240,000.00"
2018,Montreal Impact,Victor,Cabrera,D,"$270,000.00","$270,000.00"
2018,New England Revolution,Andrew,Farrell,D,"$267,600.00","$182,600.00"
2018,Minnesota United FC,Michael,Boxall,D,"$267,341.00","$250,008.00"
2018,Sporting Kansas City,Diego,Rubio Kostner,F,"$266,875.00","$250,000.00"
2018,Houston Dynamo,Mauro,Manotas,F,"$264,328.00","$264,328.00"
2018,Toronto FC,Eriq,Zavaleta,D,"$263,558.00","$225,000.00"
2018,New York Red Bulls,Sean,Davis,M,"$261,667.00","$225,000.00"
2018,Houston Dynamo,Eric,Alexander,M,"$260,004.00","$260,004.00"
2018,New England Revolution,Teal,Bunbury,F,"$260,000.00","$215,000.00"
2018,New York City FC,Cedric,Hountondji,D,"$258,333.00","$220,000.00"
2018,New England Revolution,Kelyn,Rowe,M,"$258,000.00","$193,000.00"
2018,New York Red Bulls,Kemar,Lawrence,D,"$255,600.00","$150,000.00"
2018,LA Galaxy,Sebastian,Lletget,M,"$252,667.00","$240,000.00"
2018,Houston Dynamo,Romell,Quioto,F,"$252,500.00","$240,000.00"
2018,Minnesota United FC,Collen,Warner,M,"$251,004.00","$251,004.00"
2018,New York City FC,Sean,Johnson,GK,"$250,008.00","$250,008.00"
2018,Atlanta United FC,Franco,Escobar,D,"$250,008.00","$250,008.00"
2018,FC Dallas,Maynor,Figueroa,D,"$250,000.00","$240,000.00"
2018,DC United,Patrick,Mullins,F,"$249,996.00","$249,996.00"
2018,DC United,Russell,Canouse,M,"$247,500.00","$247,500.00"
2018,Houston Dynamo,Philippe,Senderos,D,"$242,500.00","$225,000.00"
2018,Montreal Impact,Jukka,Raitala,D,"$241,671.00","$205,004.00"
2018,Portland Timbers,Alvas,Powell,D,"$241,625.00","$225,000.00"
2018,LA Galaxy,Joao,Pedro,M,"$240,996.00","$219,996.00"
2018,Real Salt Lake,Tony,Beltran,D,"$240,950.00","$230,000.00"
2018,Sporting Kansas City,Cristian,Lobato,M,"$240,000.00","$240,000.00"
2018,Portland Timbers,David,Guzman,M,"$240,000.00","$220,000.00"
2018,Vancouver Whitecaps,Jose,Aja,D,"$240,000.00","$240,000.00"
2018,Colorado Rapids,Johan,Blomberg,M,"$239,808.00","$239,808.00"
2018,Real Salt Lake,Brooks,Lennon,F,"$237,583.00","$225,000.00"
2018,Minnesota United FC,Johan,Venegas,M,"$237,500.00","$225,000.00"
2018,Houston Dynamo,Adolfo,Machado,D,"$236,508.00","$220,008.00"
2018,LAFC,Walker,Zimmerman,D,"$235,000.00","$235,000.00"
2018,Seattle Sounders FC,Jordan,Morris,F,"$234,500.00","$222,000.00"
2018,Real Salt Lake,Luis,Silva,F-M,"$233,667.00","$225,000.00"
2018,San Jose Earthquakes,Francois,Affolter,D,"$232,650.00","$200,000.00"
2018,Houston Dynamo,Andrew,Wenger,M,"$230,000.00","$230,000.00"
2018,Toronto FC,Marco,Delgado,M,"$230,000.00","$230,000.00"
2018,Minnesota United FC,Rasmus,Schuller,M,"$225,004.00","$200,004.00"
2018,Orlando City SC,Scott,Sutter,D,"$225,000.00","$225,000.00"
2018,Real Salt Lake,Jordan,Allen,M,"$225,000.00","$225,000.00"
2018,Philadelphia Union,Joshua,Yaro,D,"$224,000.00","$140,000.00"
2018,Toronto FC,Clint,Irwin,GK,"$221,313.00","$210,000.00"
2018,Minnesota United FC,Jerome,Thiesson,D,"$219,167.00","$180,000.00"
2018,Columbus Crew SC,Gaston,Sauro,D,"$213,750.00","$213,750.00"
2018,FC Dallas,Jesse,Gonzalez,GK,"$211,500.00","$187,500.00"
2018,Atlanta United FC,Jeff,Larentowicz,M,"$210,000.00","$210,000.00"
2018,Columbus Crew SC,Artur,de Lima,M,"$210,000.00","$210,000.00"
2018,Toronto FC,Jonathan,Osorio,M,"$209,825.00","$201,351.00"
2018,Houston Dynamo,AJ,DeLaGarza,D,"$207,500.00","$200,000.00"
2018,Atlanta United FC,Miles,Robinson,D,"$205,000.00","$135,000.00"
2018,Toronto FC,Tosaint,Ricketts,F,"$203,175.00","$190,008.00"
2018,Portland Timbers,Jeremy,Ebobisse,F,"$203,000.00","$140,000.00"
2018,Real Salt Lake,Pablo,Ruiz,M,"$201,000.00","$180,000.00"
2018,Portland Timbers,Lawrence,Olum,M,"$200,004.00","$185,004.00"
2018,Columbus Crew SC,Joshua,Williams,D,"$200,000.00","$200,000.00"
2018,Montreal Impact,Jeisson,Vargas,M,"$200,000.00","$200,000.00"
2018,San Jose Earthquakes,Shea,Salinas,M,"$200,000.00","$200,000.00"
2018,New York City FC,Thomas,McNamara,M,"$200,000.00","$200,000.00"
2018,New York City FC,Yangel,Herrera,M,"$200,000.00","$200,000.00"
2018,Sporting Kansas City,Brad,Evans,D-M,"$200,000.00","$200,000.00"
2018,Columbus Crew SC,Mike,Grella,F,"$197,550.00","$195,300.00"
2018,San Jose Earthquakes,Jackson,Yueill,M,"$196,000.00","$135,000.00"
2018,Colorado Rapids,Axel,Sjoberg,D,"$194,996.00","$189,996.00"
2018,Minnesota United FC,Tyrone,Mears,D,"$194,256.00","$194,256.00"
2018,Portland Timbers,Dairon,Asprilla,F-M,"$193,750.00","$180,000.00"
2018,Orlando City SC,Mohammed,El-Mounir,D,"$192,833.00","$175,000.00"
2018,FC Dallas,Anton,Nedyalkov,D,"$192,500.00","$180,000.00"
2018,Seattle Sounders FC,Cristian,Roldan,M,"$191,000.00","$154,000.00"
2018,New England Revolution,Diego,Fagundez,M,"$190,000.00","$170,000.00"
2018,Vancouver Whitecaps,Aaron,Maund,D,"$189,438.00","$180,000.00"
2018,Orlando City SC,Joe,Bendik,GK,"$189,083.00","$180,000.00"
2018,FC Dallas,Brandon,Servania,M,"$186,000.00","$135,000.00"
2018,Minnesota United FC,Abu,Danladi,F,"$186,000.00","$135,000.00"
2018,Orlando City SC,Stefano,Pinho,F,"$183,333.00","$150,000.00"
2018,FC Dallas,Victor,Ulloa,M,"$182,500.00","$180,000.00"
2018,Philadelphia Union,Raymon,Gaddis,D,"$182,500.00","$180,000.00"
2018,Minnesota United FC,Bobby,Shuttleworth,GK,"$181,875.00","$165,000.00"
2018,Columbus Crew SC,Mohammed,Abu,M,"$181,258.00","$175,008.00"
2018,FC Dallas,Ema,Twumasi,F,"$180,900.00","$135,000.00"
2018,Orlando City SC,Dillon,Powers,M,"$180,000.00","$180,000.00"
2018,Atlanta United FC,Kevin,Kratz,M,"$179,250.00","$165,000.00"
2018,Minnesota United FC,Mason,Toye,F,"$178,000.00","$125,000.00"
2018,Atlanta United FC,Greg,Garza,D,"$175,008.00","$175,008.00"
2018,Seattle Sounders FC,Harry,Shipp,M,"$175,000.00","$175,000.00"
2018,LA Galaxy,Chris,Pontius,F-M,"$175,000.00","$175,000.00"
2018,LA Galaxy,Baggio,Husidic,M,"$175,000.00","$175,000.00"
2018,Real Salt Lake,Luke,Mulholland,M,"$173,250.00","$173,250.00"
2018,Seattle Sounders FC,Waylon,Francis,D,"$171,667.00","$165,000.00"
2018,San Jose Earthquakes,Tommy,Thompson,M,"$170,000.00","$165,000.00"
2018,LAFC,Joao,Moutinho,D,"$170,000.00","$130,000.00"
2018,Colorado Rapids,Zac,MacMath,GK,"$170,000.00","$170,000.00"
2018,FC Dallas,Francis,Atuahene,F,"$169,000.00","$125,000.00"
2018,Colorado Rapids,Dominique,Badji,F,"$168,750.00","$162,500.00"
2018,Montreal Impact,Michael,Petrasso,D-M,"$168,129.00","$155,004.00"
2018,San Jose Earthquakes,Joel,Qwiberg,D,"$168,000.00","$130,000.00"
2018,New England Revolution,Chris,Tierney,D-M,"$165,833.00","$157,500.00"
2018,Houston Dynamo,Leonardo,Da Silva,D,"$165,171.00","$157,505.00"
2018,Houston Dynamo,Oscar Boniek,Garcia,M,"$165,000.00","$150,000.00"
2018,Orlando City SC,Richie,Laryea,M,"$164,000.00","$135,000.00"
2018,Vancouver Whitecaps,Stefan,Marinovic,GK,"$162,563.00","$150,000.00"
2018,Vancouver Whitecaps,Russell,Teibert,M,"$160,000.00","$140,000.00"
2018,Vancouver Whitecaps,Marcel,de Jong,D-M,"$160,000.00","$160,000.00"
2018,Columbus Crew SC,Hector,Jimenez,M,"$159,996.00","$159,996.00"
2018,Chicago Fire FC,Kevin,Ellis,D,"$158,333.00","$150,000.00"
2018,Montreal Impact,Evan,Bush,GK,"$157,925.00","$157,925.00"
2018,Sporting Kansas City,Seth,Sinovic,D,"$157,667.00","$150,000.00"
2018,Houston Dynamo,Arturo,Alvarez,M,"$157,500.00","$150,000.00"
2018,Vancouver Whitecaps,Erik,Hurtado,F/M,"$156,250.00","$150,000.00"
2018,Houston Dynamo,Chris,Seitz,GK,"$155,004.00","$155,004.00"
2018,Montreal Impact,Anthony,Jackson-Hamel,F,"$155,000.00","$140,000.00"
2018,Vancouver Whitecaps,Doneil,Henry,D,"$154,238.00","$140,004.00"
2018,New York Red Bulls,Tyler,Adams,M,"$153,542.00","$107,500.00"
2018,Philadelphia Union,Warren,Creavalle,M,"$153,000.00","$140,000.00"
2018,Philadelphia Union,Fabinho,Alves Macedo,D,"$153,000.00","$153,000.00"
2018,Philadelphia Union,Richie,Marquez,D,"$151,430.00","$145,000.00"
2018,Portland Timbers,Andy,Polo,F,"$150,000.00","$150,000.00"
2018,Portland Timbers,Roy,Miller,D,"$150,000.00","$150,000.00"
2018,LAFC,Dejan,Jakovic,D,"$150,000.00","$150,000.00"
2018,Chicago Fire FC,Alan,Gordon,F,"$150,000.00","$150,000.00"
2018,LAFC,Jordan,Harvey,D,"$150,000.00","$150,000.00"
2018,Vancouver Whitecaps,Sean,Franklin,D,"$150,000.00","$150,000.00"
2018,Montreal Impact,Chris,Duvall,D,"$150,000.00","$150,000.00"
2018,Portland Timbers,Julio,Cascante,D,"$150,000.00","$150,000.00"
2018,Orlando City SC,Josue,Colman,M,"$150,000.00","$150,000.00"
2018,Philadelphia Union,Fafa,Picault,F,"$148,667.00","$135,000.00"
2018,Toronto FC,Nicolas,Hasler,D-M,"$147,667.00","$132,000.00"
2018,New York Red Bulls,Tommy,Redding,D,"$147,500.00","$125,000.00"
2018,LAFC,Luis,Lopez,GK,"$147,500.00","$70,000.00"
2018,Atlanta United FC,Brandon,Vazquez,F,"$145,004.00","$125,004.00"
2018,Columbus Crew SC,Zack,Steffen,GK,"$145,000.00","$145,000.00"
2018,FC Dallas,Ryan,Hollingshead,D-M,"$145,000.00","$145,000.00"
2018,New York Red Bulls,Fidel,Escobar,D,"$145,000.00","$145,000.00"
2018,Colorado Rapids,Marlon,Hairston,M,"$144,996.00","$144,996.00"
2018,Chicago Fire FC,Brandon,Vincent,D,"$144,250.00","$122,375.00"
2018,Toronto FC,Ayo,Akinola,F,"$140,504.00","$54,504.00"
2018,Sporting Kansas City,Jimmy,Medranda,D,"$140,004.00","$140,004.00"
2018,Minnesota United FC,Marc,Burch,D,"$140,004.00","$140,004.00"
2018,DC United,Taylor,Kemp,D,"$140,000.00","$140,000.00"
2018,DC United,Junior,Moreno,M,"$139,500.00","$120,000.00"
2018,New England Revolution,Scott,Caldwell,M,"$139,375.00","$129,375.00"
2018,DC United,Ian,Harkes,M,"$137,738.00","$104,500.00"
2018,DC United,Ulises,Segura,M-F,"$137,000.00","$137,000.00"
2018,Vancouver Whitecaps,Brian,Rowe,GK,"$135,000.00","$135,000.00"
2018,Toronto FC,Nick,Hagglund,D,"$134,629.00","$125,004.00"
2018,DC United,Kofi,Opare,D,"$133,125.00","$118,125.00"
2018,Houston Dynamo,Joe,Willis,GK,"$132,750.00","$125,000.00"
2018,Chicago Fire FC,Richard,Sanchez,GK,"$132,500.00","$130,000.00"
2018,LA Galaxy,Daniel,Steres,D,"$132,067.00","$125,004.00"
2018,San Jose Earthquakes,JT,Marcinkowski,GK,"$132,000.00","$120,000.00"
2018,Real Salt Lake,David,Horst,D,"$131,629.00","$125,004.00"
2018,Colorado Rapids,Michael,Azira,M,"$131,625.00","$125,000.00"
2018,Real Salt Lake,Shawn,Barry,D,"$131,250.00","$131,250.00"
2018,Atlanta United FC,Sal,Zizzo,D,"$130,000.00","$130,000.00"
2018,Portland Timbers,Zarek,Valentin,D,"$130,000.00","$130,000.00"
2018,Vancouver Whitecaps,Nicolas,Mezquida,F-M,"$130,000.00","$130,000.00"
2018,DC United,Steve,Clark,GK,"$130,000.00","$120,000.00"
2018,LA Galaxy,Emmanuel,Boateng,F,"$130,000.00","$130,000.00"
2018,Colorado Rapids,Edgar,Castillo,D,"$129,996.00","$99,996.00"
2018,Montreal Impact,Samuel,Piette,M,"$129,234.00","$120,000.00"
2018,Montreal Impact,Shamit,Shome,M,"$128,500.00","$100,000.00"
2018,Portland Timbers,Eryk,Williamson,M,"$126,500.00","$110,000.00"
2018,Real Salt Lake,Demar,Phillips,D,"$126,250.00","$120,000.00"
2018,New York City FC,Jonathan,Lewis,F,"$125,500.00","$90,000.00"
2018,Portland Timbers,Jake,Gleeson,GK,"$125,167.00","$120,000.00"
2018,Orlando City SC,Donny,Toia,D,"$125,004.00","$125,004.00"
2018,New York Red Bulls,Ryan,Meara,GK,"$125,000.00","$120,000.00"
2018,Columbus Crew SC,Ricardo,Clark,M,"$125,000.00","$125,000.00"
2018,Chicago Fire FC,Mohammed,Adams,M,"$125,000.00","$90,000.00"
2018,DC United,Jared,Jeffrey,M,"$124,996.00","$114,996.00"
2018,Chicago Fire FC,Matt,Polster,M,"$124,890.00","$109,890.00"
2018,San Jose Earthquakes,Fatai,Alashe,M,"$124,243.00","$107,993.00"
2018,Portland Timbers,Jeff,Attinella,GK,"$124,000.00","$115,000.00"
2018,FC Dallas,Chris,Richards,D,"$123,750.00","$90,000.00"
2018,Real Salt Lake,Adam,Henley,D,"$122,833.00","$115,000.00"
2018,FC Dallas,Jimmy,Maurer,GK,"$122,500.00","$120,000.00"
2018,FC Dallas,Tesho,Akindele,F-M,"$122,500.00","$105,000.00"
2018,Toronto FC,Ashtone,Morgan,D,"$121,500.00","$120,000.00"
2018,Philadelphia Union,Keegan,Rosenberry,D,"$120,763.00","$114,950.00"
2018,New York Red Bulls,Connor,Lade,D,"$120,750.00","$114,000.00"
2018,New York City FC,Saad,Abdul-Salaam,D,"$120,230.00","$106,480.00"
2018,Columbus Crew SC,Eduardo,Sosa,M,"$120,200.00","$100,000.00"
2018,Chicago Fire FC,Jonathan,Campbell,D,"$120,050.00","$111,925.00"
2018,Atlanta United FC,Gordon,Wild,F,"$120,000.00","$90,000.00"
2018,Atlanta United FC,Jose Rafael,Hernandez,D,"$120,000.00","$120,000.00"
2018,Sporting Kansas City,Khiry,Shelton,F,"$119,745.00","$102,245.00"
2018,Toronto FC,Jay,Chapman,M,"$117,500.00","$99,000.00"
2018,New York Red Bulls,Tim,Parker,D,"$115,935.00","$97,185.00"
2018,San Jose Earthquakes,Eric,Calvillo,M,"$115,000.00","$100,000.00"
2018,New York Red Bulls,Alex,Muyl,F,"$114,000.00","$110,000.00"
2018,LA Galaxy,Tomas,Hilliard-Arce,D,"$113,125.00","$90,000.00"
2018,Houston Dynamo,Alejandro,Fuenmayor,D,"$112,508.00","$85,008.00"
2018,Atlanta United FC,Julian,Gressel,M,"$111,250.00","$92,500.00"
2018,Real Salt Lake,Sebastian,Saucedo,M,"$110,500.00","$100,000.00"
2018,Philadelphia Union,Auston,Trusty,D,"$109,100.00","$80,000.00"
2018,New York Red Bulls,Cristian,Casseres,M,"$108,750.00","$70,000.00"
2018,Colorado Rapids,Andrew,Dykstra,GK,"$107,659.00","$100,008.00"
2018,Minnesota United FC,Matt,Lampson,GK,"$107,500.00","$100,000.00"
2018,Houston Dynamo,Dylan,Remick,D,"$106,667.00","$105,000.00"
2018,Minnesota United FC,Eric,Miller,D,"$105,998.00","$84,998.00"
2018,New England Revolution,Brad,Knighton,GK,"$105,956.00","$105,956.00"
2018,Chicago Fire FC,Rafael,Ramos,D,"$105,840.00","$105,840.00"
2018,Colorado Rapids,Caleb,Calvert,F,"$105,000.00","$105,000.00"
2018,DC United,Joseph,Mora,D,"$104,250.00","$90,000.00"
2018,Philadelphia Union,John,McCarthy,GK,"$104,250.00","$95,000.00"
2018,Toronto FC,Alex,Bono,GK,"$102,200.00","$82,000.00"
2018,San Jose Earthquakes,Andrew,Tarbell,GK,"$102,000.00","$88,000.00"
2018,Chicago Fire FC,Jon,Bakero,F,"$101,375.00","$85,000.00"
2018,Toronto FC,Jordan,Hamilton,F,"$100,430.00","$72,930.00"
2018,San Jose Earthquakes,Nick,Lima,D,"$100,200.00","$93,996.00"
2018,Philadelphia Union,Fabian,Herbers,F-M,"$100,008.00","$100,008.00"
2018,LAFC,Rodrigo,Pacheco,F,"$100,000.00","$100,000.00"
2018,Real Salt Lake,Danilo,Acosta,M,"$100,000.00","$100,000.00"
2018,FC Dallas,Adonijah,Reid,F,"$99,375.00","$75,000.00"
2018,Seattle Sounders FC,Lamar,Neagle,F-M,"$99,000.00","$96,000.00"
2018,Orlando City SC,Chris,Mueller,F,"$98,750.00","$85,000.00"
2018,Columbus Crew SC,Adam,Jahn,F,"$97,500.00","$97,500.00"
2018,Montreal Impact,Clement,Diop,GK,"$97,290.00","$90,000.00"
2018,Columbus Crew SC,Edward,Opoku,F,"$96,000.00","$75,000.00"
2018,Chicago Fire FC,Djordje,Mihailovic,M,"$96,000.00","$96,000.00"
2018,Orlando City SC,Victor,Giro,D-M,"$95,313.00","$90,000.00"
2018,Minnesota United FC,Collin,Martin,M,"$95,004.00","$95,004.00"
2018,Columbus Crew SC,Alex,Crognale,D,"$95,004.00","$95,004.00"
2018,Colorado Rapids,Dillon,Serna,M,"$95,000.00","$95,000.00"
2018,Atlanta United FC,Alec,Kann,GK,"$94,008.00","$94,008.00"
2018,Chicago Fire FC,Christian,Dean,D,"$93,125.00","$90,000.00"
2018,Houston Dynamo,Jared,Watts,D-M,"$92,500.00","$92,500.00"
2018,FC Dallas,Paxton,Pomykal,M,"$90,000.00","$85,000.00"
2018,Orlando City SC,RJ,Allen,D,"$90,000.00","$90,000.00"
2018,New England Revolution,Jalil,Anibaba,D,"$90,000.00","$90,000.00"
2018,Colorado Rapids,Kortne,Ford,D,"$89,500.00","$82,500.00"
2018,DC United,Chris,Durkin,D-M,"$89,167.00","$80,000.00"
2018,Orlando City SC,Cam,Lindley,M,"$88,906.00","$80,000.00"
2018,New York Red Bulls,Michael,Murillo,D,"$88,754.00","$80,004.00"
2018,Orlando City SC,Amro,Tarek,D,"$88,333.00","$80,000.00"
2018,LAFC,James,Murphy,M,"$87,500.00","$67,500.00"
2018,Atlanta United FC,Andrew,Carleton,F,"$87,400.00","$75,000.00"
2018,Montreal Impact,Daniel,Lovitz,M,"$86,625.00","$86,625.00"
2018,Minnesota United FC,Brent,Kallman,D,"$85,792.00","$82,500.00"
2018,Orlando City SC,Jose,Villarreal,F,"$85,000.00","$85,000.00"
2018,New York City FC,Brad,Stuver,GK,"$85,000.00","$85,000.00"
2018,LAFC,Latif,Blessing,F,"$84,375.00","$75,000.00"
2018,Montreal Impact,Maxime,Crepeau,GK,"$84,083.00","$80,000.00"
2018,Atlanta United FC,Chris,Goslin,M,"$84,000.00","$80,000.00"
2018,New England Revolution,Zachary,Herivaux,M,"$83,906.00","$68,906.00"
2018,LA Galaxy,Hugo,Arellano,D,"$82,574.00","$75,000.00"
2018,Sporting Kansas City,Gianluca,Busio,F,"$82,504.00","$80,004.00"
2018,Chicago Fire FC,Grant,Lillard,D,"$82,500.00","$80,000.00"
2018,San Jose Earthquakes,Gilbert,Fuentes,M,"$82,000.00","$70,000.00"
2018,Sporting Kansas City,Daniel,Salloi,F,"$81,625.00","$67,500.00"
2018,Orlando City SC,Chris,Schuler,D,"$81,250.00","$75,000.00"
2018,Columbus Crew SC,Jonathan,Kempin,GK,"$80,256.00","$80,256.00"
2018,LAFC,Calum,Mallace,M,"$80,000.00","$80,000.00"
2018,New York City FC,Joe,Scally,D,"$76,317.00","$54,500.00"
2018,Real Salt Lake,Ricky,Lopez-Espin,F,"$76,250.00","$67,500.00"
2018,Philadelphia Union,Derrick,Jones,M,"$75,900.00","$70,000.00"
2018,Montreal Impact,Nick,DePuy,F,"$75,754.00","$68,254.00"
2018,Columbus Crew SC,Niko,Hansen,F,"$75,750.00","$68,250.00"
2018,FC Dallas,Jacori,Hayes,M,"$75,750.00","$68,250.00"
2018,Columbus Crew SC,Lalas,Abubakar,D,"$75,750.00","$68,250.00"
2018,New York City FC,James,Sands,D-M,"$75,333.00","$54,500.00"
2018,Portland Timbers,Bill,Tuiloma,D-M,"$75,000.00","$67,500.00"
2018,DC United,Jalen,Robinson,D,"$75,000.00","$75,000.00"
2018,LAFC,Mark-Anthony,Kaye,M,"$75,000.00","$70,000.00"
2018,Portland Timbers,Victor,Arboleda,F-M,"$75,000.00","$75,000.00"
2018,LA Galaxy,Dave,Romney,D,"$74,419.00","$74,419.00"
2018,New England Revolution,Cody,Cropper,F,"$73,828.00","$73,828.00"
2018,New York Red Bulls,Derrick,Etienne,M,"$73,500.00","$68,500.00"
2018,Philadelphia Union,Anthony,Fontana,M,"$73,422.00","$65,004.00"
2018,Columbus Crew SC,Cristian,Martinez,M,"$73,415.00","$68,915.00"
2018,Real Salt Lake,Alex,Horwath,GK,"$73,363.00","$67,500.00"
2018,New York Red Bulls,Aaron,Long,D,"$73,125.00","$73,125.00"
2018,Toronto FC,Ben,Spencer,F,"$72,800.00","$67,500.00"
2018,LA Galaxy,Bradford,Jamieson,F,"$72,765.00","$72,765.00"
2018,Toronto FC,Liam,Fraser,M,"$72,500.00","$67,500.00"
2018,Vancouver Whitecaps,Alphonso,Davies,M,"$72,500.00","$72,500.00"
2018,New England Revolution,Isaac,Angking,M,"$72,500.00","$67,500.00"
2018,LA Galaxy,Efrain,Alvarez,M,"$72,234.00","$67,500.00"
2018,DC United,Bruno,Miranda,F,"$71,976.00","$67,500.00"
2018,Vancouver Whitecaps,Jakob,Nerwinski,D,"$71,625.00","$67,500.00"
2018,Atlanta United FC,Romario,Williams,F,"$71,500.00","$71,500.00"
2018,Philadelphia Union,Adam,Najem,M,"$71,500.00","$71,500.00"
2018,Atlanta United FC,George,Bello,D,"$71,500.00","$67,500.00"
2018,LAFC,Nicolas,Czornomaz,M,"$71,250.00","$67,500.00"
2018,Philadelphia Union,Cory,Burke,F,"$71,224.00","$67,500.00"
2018,New York Red Bulls,Florian,Valot,M,"$71,136.00","$67,500.00"
2018,Real Salt Lake,Jose E,Hernandez,M,"$70,875.00","$67,500.00"
2018,Vancouver Whitecaps,Brett,Levis,D,"$70,750.00","$68,250.00"
2018,LAFC,Tristan,Blackmon,D,"$70,234.00","$67,500.00"
2018,New York Red Bulls,Stefano,Bonomo,F,"$69,922.00","$67,500.00"
2018,New York Red Bulls,Vincent,Bezecourt,M,"$69,921.00","$67,500.00"
2018,LAFC,Aaron,Kovar,M,"$69,658.00","$69,458.00"
2018,DC United,Dane,Kelly,F,"$69,500.00","$67,500.00"
2018,Minnesota United FC,Harrison,Heath,M,"$69,458.00","$69,458.00"
2018,New York Red Bulls,Anatole,Abang,F,"$68,927.00","$68,927.00"
2018,New York City FC,Andre,Rawls,GK,"$68,915.00","$68,915.00"
2018,LAFC,Tyler,Miller,GK,"$68,915.00","$68,915.00"
2018,Houston Dynamo,Kevin,Garcia,D,"$68,915.00","$68,915.00"
2018,Chicago Fire FC,Drew,Conner,M,"$68,907.00","$68,907.00"
2018,DC United,Travis,Worra,GK,"$68,906.00","$68,906.00"
2018,Colorado Rapids,Jack,McBean,F,"$68,906.00","$68,906.00"
2018,DC United,Oniel,Fisher,D-M,"$68,906.00","$68,906.00"
2018,Philadelphia Union,Eric,Ayuk,M,"$68,906.00","$68,906.00"
2018,Atlanta United FC,Mikey,Ambrose,D,"$68,906.00","$68,906.00"
2018,Orlando City SC,Tony,Rocha,M,"$68,902.00","$68,902.00"
2018,Atlanta United FC,Jon,Gallagher,F,"$68,750.00","$67,500.00"
2018,San Jose Earthquakes,Luis,Felipe,M,"$68,500.00","$67,500.00"
2018,Portland Timbers,Jack,Barmby,M,"$68,256.00","$68,256.00"
2018,Vancouver Whitecaps,Spencer,Richey,GK,"$68,254.00","$68,254.00"
2018,Houston Dynamo,George,Malki,D,"$68,254.00","$68,254.00"
2018,Chicago Fire FC,Daniel,Johnson,M,"$68,254.00","$68,254.00"
2018,Colorado Rapids,Sam,Hamilton,M,"$68,254.00","$68,254.00"
